Name,Phase,dist,Demand...Projected.nodal.demand.per.year,Demand..household....Target.household.count,PercentOfNewGridConnections,far.sighted.sequence,CumulativeHousesConnected.qty,Pln_cabang,Metric...System,Ei_subarea,Full_popul,X,Y
530203500202,3,390.616012344138,14763,21,0.829775855654762,419,71374,AreaSumba,grid,AreaSumba,73,120.355865,-10.235154
530203500203,3,398.119049777323,11248,16,0.928350539434524,484,79853,AreaSumba,grid,AreaSumba,56,120.358444,-10.174704
530203500204,3,1689.24176578086,24605,35,0.823800223214286,410,70860,AreaSumba,grid,AreaSumba,124,120.3531,-10.206092
530203500205,3,629.615720954078,6327,9,0.826206752232143,415,71067,AreaSumba,grid,AreaSumba,30,120.363339,-10.238187
530203500206,3,742.722820747004,66785,95,0.827311197916667,416,71162,AreaSumba,grid,AreaSumba,345,120.369829,-10.240143
530203500207,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,177,120.350653,-10.201945
530203500208,3,606.651293441764,11248,16,0.825997488839286,413,71049,AreaSumba,grid,AreaSumba,58,120.357013,-10.22985
530203500209,3,845.48128695578,16872,24,0.824079241071429,411,70884,AreaSumba,grid,AreaSumba,208,120.35156,-10.213543
530203500210,3,1319.89065592873,104747,149,0.825811476934524,412,71033,AreaSumba,grid,AreaSumba,538,120.354268,-10.22511
530203500211,3,809.071511220822,7030,10,0.827427455357143,417,71172,AreaSumba,grid,AreaSumba,33,120.377217,-10.239852
530203500301,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,257,120.379666,-10.25107
530203500302,3,1116.04849403538,127243,181,0.829531715029762,418,71353,AreaSumba,grid,AreaSumba,866,120.383598,-10.247682
530203500303,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,92,120.383452,-10.237831
530203500304,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,51,120.382501,-10.241866
530203500305,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,114,120.380727,-10.239329
530203500499,3,5041.93500608137,132164,188,0.86054920014881,444,74021,AreaSumba,grid,AreaSumba,659,120.4566195,-10.15505343
530203500501,3,4582.42274253266,104747,149,0.930164155505952,486,80009,AreaSumba,grid,AreaSumba,331,120.39824,-10.16113
530204001099,3,6882.81999572123,139194,198,0.950137183779762,502,81727,AreaSumba,grid,AreaSumba,692,120.5742308,-10.13967073
530204001199,3,6418.91362034124,130055,185,0.865094866071429,446,74412,AreaSumba,grid,AreaSumba,705,120.6345721,-10.15708919
530204001201,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,45,120.705336,-10.145984
530204001202,1,1051.19531612686,16169,23,0.20048595610119,54,17245,AreaSumba,grid,AreaSumba,115,120.705678,-10.165356
530204001203,1,554.054021258494,11248,16,0.200671968005952,55,17261,AreaSumba,grid,AreaSumba,78,120.700968,-10.16353
530204001204,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,1129,120.714099,-10.164929
530204001205,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,912,120.706107,-10.1528
530204001206,1,179.060157293507,172938,246,0.203531901041667,56,17507,AreaSumba,grid,AreaSumba,1232,120.699473,-10.164184
530204001207,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,306,120.715812,-10.162226
530204001208,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,128,120.71253,-10.168554
530204001301,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,269,120.708599,-10.145209
530204001302,3,1090.04791056082,7030,10,0.971528552827381,514,83567,AreaSumba,grid,AreaSumba,36,120.736571,-10.12851
530204001303,3,856.265784698388,27417,39,0.971981956845238,515,83606,AreaSumba,grid,AreaSumba,148,120.742269,-10.133786
530204001304,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,242,120.709283,-10.143997
530204001305,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,201,120.715199,-10.13718
530204001306,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,172,120.718659,-10.139411
530204001307,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,502,120.719239,-10.141735
530204001308,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,230,120.715495,-10.143742
530204001499,3,6739.03612486458,226366,322,0.868838355654762,447,74734,AreaSumba,grid,AreaSumba,1407,120.6207692,-10.09802652
530204001501,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,419,120.738718,-10.10486
530204001502,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,677,120.730717,-10.115487
530204001503,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,67,120.749788,-10.091273
530204001504,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,295,120.748634,-10.090698
530204001505,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,8,120.750054,-10.091249
530204001699,3,3794.21217961355,201761,287,0.754010881696429,345,64857,AreaSumba,grid,AreaSumba,1565,120.7872061,-10.09274609
530204001701,3,5753.223042867,86469,123,0.984898158482143,529,84717,AreaSumba,grid,AreaSumba,666,120.838528,-10.081616
530204100201,3,1296.10015539841,68894,98,0.759695870535714,353,65346,AreaSumba,grid,AreaSumba,420,120.509087,-10.225177
530204100202,3,2029.20020892017,68191,97,0.757684616815476,351,65173,AreaSumba,grid,AreaSumba,415,120.519707,-10.230338
530204100203,3,752.376966128967,52725,75,0.758556547619048,352,65248,AreaSumba,grid,AreaSumba,321,120.517449,-10.236729
530204100301,3,426.439418333325,14060,20,0.755754743303571,348,65007,AreaSumba,grid,AreaSumba,96,120.540253,-10.218882
530204100302,3,531.853810520446,24605,35,0.756556919642857,350,65076,AreaSumba,grid,AreaSumba,165,120.532365,-10.217002
530204100303,3,602.017648176247,30932,44,0.79179454985119,377,68107,AreaSumba,grid,AreaSumba,209,120.529124,-10.211018
530204100304,3,499.602171291052,23902,34,0.75615001860119,349,65041,AreaSumba,grid,AreaSumba,161,120.537039,-10.215691
530204100401,3,1907.08441464086,92093,131,0.800374348958333,393,68845,AreaSumba,grid,AreaSumba,519,120.519734,-10.19657
530204100402,3,660.03322490419,85063,121,0.767333984375,362,66003,AreaSumba,grid,AreaSumba,479,120.534573,-10.210274
530204100501,3,512.796424784204,76627,109,0.749523344494048,343,64471,AreaSumba,grid,AreaSumba,728,120.546343,-10.224711
530204100502,3,516.475653757187,51319,73,0.754859561011905,346,64930,AreaSumba,grid,AreaSumba,319,120.542499,-10.222016
530204100601,3,280.526728009956,32338,46,0.746326264880952,339,64196,AreaSumba,grid,AreaSumba,269,120.560266,-10.219431
530204100602,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,91,120.608462,-10.197828
530204100603,3,689.526314445411,35150,50,0.745791480654762,338,64150,AreaSumba,grid,AreaSumba,215,120.558543,-10.221299
530204100701,3,347.934968065596,26714,38,0.748256138392857,342,64362,AreaSumba,grid,AreaSumba,145,120.550775,-10.226209
530204100702,3,266.651228504338,22496,32,0.745210193452381,337,64100,AreaSumba,grid,AreaSumba,122,120.559425,-10.227439
530204100703,3,454.763711803562,7733,11,0.744838169642857,336,64068,AreaSumba,grid,AreaSumba,41,120.56065,-10.229512
530204100704,3,219.599458798254,50616,72,0.747814360119048,341,64324,AreaSumba,grid,AreaSumba,276,120.553046,-10.228399
530204100705,3,356.30516526275,17575,25,0.744152250744048,334,64009,AreaSumba,grid,AreaSumba,94,120.569955,-10.227585
530204100706,3,605.418031613535,33744,48,0.744710286458333,335,64057,AreaSumba,grid,AreaSumba,181,120.564427,-10.227806
530204100707,3,4699.77608965949,28823,41,0.743861607142857,333,63984,AreaSumba,grid,AreaSumba,379,120.573207,-10.227425
530204100708,3,602.478687287518,39368,56,0.746977306547619,340,64252,AreaSumba,grid,AreaSumba,213,120.553978,-10.22665
530204100801,3,2090.46388463488,87875,125,0.743384951636905,332,63943,AreaSumba,grid,AreaSumba,481,120.61662,-10.243463
530204100802,3,5490.57967352814,84360,120,0.741931733630952,331,63818,AreaSumba,grid,AreaSumba,684,120.616064,-10.224671
530205100101,3,589.360960151404,47804,68,0.740536644345238,330,63698,AreaSumba,grid,AreaSumba,268,120.670081,-9.943068
530205100102,3,258.203368588103,38665,55,0.760335286458333,354,65401,AreaSumba,grid,AreaSumba,215,120.668332,-9.944625
530205100103,3,2059.92453725921,33041,47,0.78495861235119,373,67519,AreaSumba,grid,AreaSumba,182,120.662063,-9.962091
530205100104,3,135.531414829475,40071,57,0.785621279761905,374,67576,AreaSumba,grid,AreaSumba,222,120.662373,-9.963271
530205100201,3,2209.68212672949,7030,10,0.927234468005952,482,79757,AreaSumba,grid,AreaSumba,40,120.688736,-10.038062
530205100202,3,322.093824859675,3515,5,0.998256138392857,540,85866,AreaSumba,grid,AreaSumba,20,120.692528,-10.041613
530205100203,3,738.555879428588,31635,45,0.79658435639881,390,68519,AreaSumba,grid,AreaSumba,189,120.670914,-10.028739
530205100204,3,595.447868365506,7733,11,0.795991443452381,388,68468,AreaSumba,grid,AreaSumba,46,120.661583,-10.032845
530205100205,3,382.845443886293,4218,6,0.796061197916667,389,68474,AreaSumba,grid,AreaSumba,24,120.66489,-10.031727
530205100206,3,387.949008442454,56240,80,0.928164527529762,483,79837,AreaSumba,grid,AreaSumba,337,120.692213,-10.038733
530205100207,3,895.933387677145,42180,60,0.795863560267857,387,68457,AreaSumba,grid,AreaSumba,250,120.660574,-10.027583
530205100301,3,398.538565495056,41477,59,0.795166015625,386,68397,AreaSumba,grid,AreaSumba,243,120.662637,-10.019786
530205100302,3,227.481179407816,22496,32,0.796956380208333,391,68551,AreaSumba,grid,AreaSumba,132,120.671056,-10.026698
530205100303,OffGrid Systems,NA,703,1,NA,NA,NA,AreaSumba,off-grid,AreaSumba,3,120.647305,-10.000098
530205100304,3,110.762085541995,10545,15,0.793631417410714,382,68265,AreaSumba,grid,AreaSumba,60,120.641291,-10.001226
530205100305,3,911.042585343164,20387,29,0.793968563988095,383,68294,AreaSumba,grid,AreaSumba,120,120.652721,-10.008791
530205100306,3,400.918293758808,66785,95,0.792957124255952,379,68207,AreaSumba,grid,AreaSumba,392,120.648644,-10.001649
530205100307,3,574.207058875917,16872,24,0.79345703125,381,68250,AreaSumba,grid,AreaSumba,98,120.642216,-10.001629
530205100308,3,479.062232595537,23199,33,0.79448009672619,385,68338,AreaSumba,grid,AreaSumba,137,120.667265,-10.017575
530205100309,3,1406.50556939756,7733,11,0.794096447172619,384,68305,AreaSumba,grid,AreaSumba,44,120.663108,-10.016232
530205100310,3,4131.91608302701,3515,5,0.791852678571429,378,68112,AreaSumba,grid,AreaSumba,17,120.650505,-9.998544
530205100311,3,362.46613501661,13357,19,0.793178013392857,380,68226,AreaSumba,grid,AreaSumba,75,120.646725,-9.998993
530205100499,2,3173.31457407108,134976,192,0.64189220610119,280,55213,AreaSumba,grid,AreaSumba,814,120.797284,-10.03383019
530205100501,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,199,120.772894,-10.0041
530205100502,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,180,120.76973,-10.006614
530205100503,2,3139.58188392667,149036,212,0.620977492559524,264,53414,AreaSumba,grid,AreaSumba,1067,120.778449,-10.012141
530205100601,MiniGrid Systems,NA,11951,17,NA,NA,NA,AreaSumba,mini-grid,AreaSumba,69,120.763032,-9.937893
530205100602,2,2780.06521064826,28120,40,0.64546130952381,282,55520,AreaSumba,grid,AreaSumba,179,120.75776,-9.981462
530205100603,2,969.862246429944,127946,182,0.647577194940476,283,55702,AreaSumba,grid,AreaSumba,751,120.76443,-9.9872
530205100604,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,46,120.757002,-9.985872
530205100605,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,56,120.761346,-9.986727
530205100606,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,75,120.762191,-9.986158
530205100607,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,105,120.758069,-9.985854
530205100701,3,286.857566192477,8436,12,0.73974609375,329,63630,AreaSumba,grid,AreaSumba,74,120.671197,-9.937883
530205100702,OffGrid Systems,NA,1406,2,NA,NA,NA,AreaSumba,off-grid,AreaSumba,104,120.67872,-9.927207
530205100703,3,366.679890084397,35853,51,0.724830264136905,323,62347,AreaSumba,grid,AreaSumba,320,120.671256,-9.933349
530205100704,3,404.530489122795,10545,15,0.724237351190476,322,62296,AreaSumba,grid,AreaSumba,92,120.674531,-9.932665
530205100705,3,1584.84710416172,9842,14,0.724062965029762,321,62281,AreaSumba,grid,AreaSumba,88,120.676838,-9.929824
530205100706,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,43,120.694613,-9.946803
530205100707,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,64,120.695055,-9.947496
530205100708,3,275.564423882815,44992,64,0.725574311755952,324,62411,AreaSumba,grid,AreaSumba,409,120.67009,-9.935545
530205100709,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,201,120.7035,-9.955716
530205100801,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,724,120.680765,-9.922811
530205100802,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,624,120.681456,-9.915865
530205200301,2,1290.71609144989,129352,184,0.637718563988095,277,54854,AreaSumba,grid,AreaSumba,1124,120.622238,-9.891796
530205200401,2,1041.90196910331,185592,264,0.635579427083333,276,54670,AreaSumba,grid,AreaSumba,1357,120.628682,-9.901514
530205200501,3,1180.87602767716,54834,78,0.909307570684524,471,78215,AreaSumba,grid,AreaSumba,358,120.579115,-9.945893
530205200502,3,6610.35072415506,104747,149,0.90840076264881,470,78137,AreaSumba,grid,AreaSumba,681,120.589837,-9.947011
530205201301,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,3216,120.665116,-9.883937
530205201302,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,120,120.658528,-9.879933
530205201303,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,85,120.657111,-9.878629
530205201401,2,855.818386318079,20387,29,0.63232421875,274,54390,AreaSumba,grid,AreaSumba,163,120.638192,-9.901692
530205201402,2,141.086946768721,11248,16,0.632510230654762,275,54406,AreaSumba,grid,AreaSumba,86,120.639239,-9.902431
530205201403,2,174.20915785465,36556,52,0.623372395833333,268,53620,AreaSumba,grid,AreaSumba,294,120.639279,-9.893316
530205201404,2,756.637180478336,69597,99,0.622767857142857,267,53568,AreaSumba,grid,AreaSumba,566,120.640487,-9.894335
530205201405,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,185,120.647476,-9.890513
530205201406,2,234.186101748935,35150,50,0.623953683035714,269,53670,AreaSumba,grid,AreaSumba,283,120.639747,-9.891261
530205201407,2,839.146563880724,23902,34,0.621616908482143,266,53469,AreaSumba,grid,AreaSumba,270,120.647292,-9.895502
530205201408,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,163,120.644132,-9.890582
530205201501,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,677,120.656737,-9.880895
530205201502,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,81,120.656277,-9.878704
530205201503,2,1281.60230226168,14763,21,0.621221633184524,265,53435,AreaSumba,grid,AreaSumba,148,120.651514,-9.889205
530205201504,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,480,120.653321,-9.88714
530205201505,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,479,120.644331,-9.859511
530205201506,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,161,120.643141,-9.858351
530205201507,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,339,120.651839,-9.873294
530205201601,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,3,120.64454,-9.858102
530205201602,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,121,120.637076,-9.844086
530205201603,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,552,120.652572,-9.872789
530205201604,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,446,120.659135,-9.874214
530205201605,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,314,120.654302,-9.864307
530205201701,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,253,120.605419,-9.783186
530205201702,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,436,120.623286,-9.792396
530205201703,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,467,120.621728,-9.810584
530205201704,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,90,120.611952,-9.788745
530205201705,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,98,120.62233,-9.812937
530205201706,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,266,120.617081,-9.782169
530205201707,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,218,120.626349,-9.817365
530205201801,2,1249.57382587454,83657,119,0.488862537202381,177,42050,AreaSumba,grid,AreaSumba,475,120.596328,-9.757393
530205201802,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,563,120.587695,-9.76256
530205201803,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,341,120.586866,-9.769917
530205201999,3,2907.06588111321,91390,130,0.910818917410714,472,78345,AreaSumba,grid,AreaSumba,690,120.5829962,-9.972271704
530206000501,2,2366.54870316648,176453,251,0.377615792410714,129,32481,AreaSumba,grid,AreaSumba,1086,120.323198,-9.705347
530206000502,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,349,120.321664,-9.698784
530206000503,2,565.225919433279,54131,77,0.378510974702381,130,32558,AreaSumba,grid,AreaSumba,329,120.326079,-9.709563
530206000504,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,144,120.324334,-9.691379
530206000701,3,5039.42645111087,51319,73,0.91166759672619,473,78418,AreaSumba,grid,AreaSumba,318,120.376373,-9.894829
530206000702,3,4263.68720318725,135679,193,0.915027436755952,475,78707,AreaSumba,grid,AreaSumba,844,120.413298,-9.842882
530206000703,3,3671.81308692129,67488,96,0.912783668154762,474,78514,AreaSumba,grid,AreaSumba,420,120.379536,-9.861955
530206000901,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,1594,120.541029,-9.700486
530206001001,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,896,120.49079,-9.671602
530206001002,1,1160.08454337114,206682,294,0.297595796130952,92,25598,AreaSumba,grid,AreaSumba,1156,120.491898,-9.701876
530206001003,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,764,120.484528,-9.665898
530206001004,1,1920.99258557937,65379,93,0.294177827380952,91,25304,AreaSumba,grid,AreaSumba,365,120.484568,-9.69435
530206001005,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,427,120.467489,-9.651954
530206001199,2,2596.6808525028,155363,221,0.536272321428571,213,46128,AreaSumba,grid,AreaSumba,1582,120.396234,-9.674824437
530206001201,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,133,120.323992,-9.677217
530206001202,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,329,120.321258,-9.678437
530206001203,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,118,120.319596,-9.684553
530206001204,2,1230.42183798859,78736,112,0.374697730654762,128,32230,AreaSumba,grid,AreaSumba,498,120.332281,-9.686039
530206001205,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,176,120.336692,-9.674151
530206001206,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,2316,120.329855,-9.679716
530206001207,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,252,120.321053,-9.687739
530206001208,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,428,120.330893,-9.674556
530206001599,3,4646.40106547646,65379,93,0.990304129464286,533,85182,AreaSumba,grid,AreaSumba,470,120.33194,-9.830515054
530206100199,3,5451.92745062687,81548,116,0.979457310267857,525,84249,AreaSumba,grid,AreaSumba,438,120.2909341,-9.819859028
530206100201,3,5208.46204639445,45695,65,0.980212983630952,526,84314,AreaSumba,grid,AreaSumba,278,120.245022,-9.832005
530206100202,MiniGrid Systems,NA,16872,24,NA,NA,NA,AreaSumba,mini-grid,AreaSumba,103,120.28162,-9.767932
530206100203,3,3237.58006719068,29526,42,1,543,86016,AreaSumba,grid,AreaSumba,179,120.292285,-9.74749
530206100301,3,517.401008096881,7733,11,0.972505115327381,517,83651,AreaSumba,grid,AreaSumba,41,120.251228,-9.773774
530206100302,3,626.356719044532,35150,50,0.973865327380952,519,83768,AreaSumba,grid,AreaSumba,189,120.266788,-9.773486
530206100303,3,1515.71096604075,47101,67,0.973284040178571,518,83718,AreaSumba,grid,AreaSumba,253,120.264199,-9.778508
530206100304,3,261.701574792219,18981,27,0.974179222470238,520,83795,AreaSumba,grid,AreaSumba,101,120.268146,-9.77155
530206100305,3,2726.65096428508,23902,34,0.972377232142857,516,83640,AreaSumba,grid,AreaSumba,127,120.252249,-9.769231
530206100499,3,9004.84678723403,121619,173,0.996756417410714,537,85737,AreaSumba,grid,AreaSumba,800,120.1627246,-9.841682937
530206100501,3,5101.01265081349,88578,126,0.975644066220238,521,83921,AreaSumba,grid,AreaSumba,537,120.27919,-9.931417
530206100601,3,1431.62310611243,68191,97,0.981340680803571,527,84411,AreaSumba,grid,AreaSumba,416,120.246362,-9.844812
530207000801,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,61,120.263081,-9.642903
530207000802,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,7812,120.258394,-9.642645
530207000803,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,2,120.268792,-9.655268
530207000804,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,13,120.270623,-9.65385
530207000901,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,4924,120.263546,-9.654742
530207000902,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,102,120.263688,-9.659746
530207000903,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,24,120.267516,-9.657277
530207001001,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,733,120.247343,-9.650146
530207001002,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,159,120.249737,-9.656574
530207001003,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,35,120.246264,-9.655861
530207001004,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,6300,120.258068,-9.653951
530207001005,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,4,120.263184,-9.660247
530207001006,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,324,120.257158,-9.661846
530207001007,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,205,120.261431,-9.660923
530207001008,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,17,120.25161,-9.656977
530207001009,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,111,120.250181,-9.655456
530207001101,1,1200.32328518414,61864,88,0.0159388950892857,3,1371,AreaSumba,grid,AreaSumba,468,120.240189,-9.670418
530207001102,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,32,120.245867,-9.652083
530207001103,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,199,120.241906,-9.660295
530207001104,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,104,120.249661,-9.657904
530207001105,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,104,120.243096,-9.670174
530207001106,1,409.209969208035,41477,59,0.0166248139880952,4,1430,AreaSumba,grid,AreaSumba,313,120.236458,-9.670293
530207001107,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,8345,120.245584,-9.662936
530207001108,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,129,120.251012,-9.664943
530207001109,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,18,120.25499,-9.667973
530207001110,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,409,120.253159,-9.659333
530207001111,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,98,120.251425,-9.657595
530207001112,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,159,120.250392,-9.657912
530207001113,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,72,120.250425,-9.667438
530207001201,1,101.330771442034,224960,320,0.0281459263392857,6,2421,AreaSumba,grid,AreaSumba,1682,120.224452,-9.675803
530207001301,3,7845.78581760143,305102,434,0.739606584821429,328,63618,AreaSumba,grid,AreaSumba,1905,120.130409,-9.673828
530207001499,MiniGrid Systems,NA,82251,117,NA,NA,NA,AreaSumba,mini-grid,AreaSumba,559,120.1436388,-9.766423679
530207100199,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,797,120.2497427,-9.742480454
530207100201,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,728,120.283971,-9.717648
530207100202,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,934,120.28535,-9.712704
530207100203,Pre-Electrified,NA,0,0,NA,NA,NA,AreaSumba,unelectrified,AreaSumba,126,120.28213,-9.709953
